대분류,중분류,소분류,event_url,시술명,대표이미지,시술_해시태그,평점,후기_갯수,원가,VAT_정보,시술_정보,병원명,병원_정보,병원_주소,마취정보,영업시간,병원_연락처(안심번호)
리프팅,레이저리프팅,울쎄라리프팅,https://www.yeoshin.co.kr/event/mobile/27335,[정품] 울쎄라피 프라임 리프팅 300샷,https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/kW7tYmWrWAuEsdX5VLaSO4YgbWr7.jpg?q=90&f=webp&w=1024,"#리프팅레이저
#타이트닝",,,"1,155,000원",VAT 포함,"울쎄라피프라임
시술시간
30~60분
마취여부
크림마취
회복시간
약 1~3일
시술효과
1~2개월",유앤아이의원(창동점),,서울특별시 도봉구 마들로11길 51 (창동) 4층,크림마취,화요일 10:00 ~ 20:30 / 수요일 10:00 ~ 20:30 / 목요일 10:00 ~ 20:30 / 금요일 10:00 ~ 20:30 / 토요일 10:00 ~ 16:00 / 일요일 10:00 ~ 16:00,050803543360
리프팅,레이저리프팅,울쎄라리프팅,https://www.yeoshin.co.kr/event/mobile/17873,전문의시술! 울쎄라피+리쥬란2cc 영상O!,https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/Q1jeL8JTrNYPetj6l0Zlkzoveco5.jpg?q=90&f=webp&w=1024,"#피부과 전문의
#리프팅레이저
#타이트닝",,,"1,650,000원",VAT 포함,"울쎄라피프라임
시술시간
30~60분
마취여부
크림마취
회복시간
약 1~3일
시술효과
1~2개월",페이브피부과의원(용산),전문의 1명 / 전문의 1명 / 여의사 진료 / 여의사 진료 / 수술실 CCTV / 수술실 CCTV / 사후관리 / 사후관리 / 영어 응대 / 영어 응대 / 중국어 응대 / 중국어 응대 / 일본어 응대 / 일본어 응대,"서울특별시 용산구 한강대로 69 (한강로2가, 용산푸르지오써밋) 페이브피부과의원",,화요일 10:00 ~ 20:00 (점심 13:00 ~ 14:00) / 수요일 휴진 / 목요일 10:00 ~ 20:00 (점심 13:00 ~ 14:00) / 금요일 10:00 ~ 20:00 (점심 13:00 ~ 14:00) / 토요일 09:30 ~ 15:00 / 일요일 휴진 / (공휴일이 있는 주는 수요일 정상진료),0508-0353-1618
리프팅,레이저리프팅,울쎄라리프팅,https://www.yeoshin.co.kr/event/mobile/27326,에르네의원 울쎄라 리프팅(마취선택),https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/Nv20HEGS5USSbCZvLhbidpopcca3.jpg?q=90&f=webp&w=1024,"#리프팅레이저
#타이트닝",,,"341,000원",VAT 포함,"울쎄라
시술시간
30~60분
마취여부
마취타입 선택
회복시간
약 1주
시술효과
4~8주 후",에르네의원,여의사 진료 / 여의사 진료 / 영어 응대 / 영어 응대 / 중국어 응대 / 중국어 응대 / 일본어 응대 / 일본어 응대,서울시 서초구 서초대로 77길 59 에르네의원,,화요일 10:00 ~ 21:00 / 수요일 10:00 ~ 21:00 / 목요일 10:00 ~ 21:00 / 금요일 10:00 ~ 21:00 / 토요일 10:00 ~ 17:00 / 일요일 10:00 ~ 17:00,0508-0354-2964
리프팅,레이저리프팅,울쎄라리프팅,https://www.yeoshin.co.kr/event/mobile/22022,울쎄라 리프팅 (성형외과 전문의_1:1),https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/bPsB4vySTIVhb9pWhXD8PuQBM608.png?q=90&f=webp&w=1024,"#리프팅레이저
#타이트닝",,,"580,000원",VAT 포함,"울쎄라
시술시간
30~60분
마취여부
크림마취
회복시간
약 1주
시술효과
4~8주 후",비올라셀성형외과,전문의 1명 / 전문의 1명 / 수술실 CCTV / 수술실 CCTV / 전담회복실 / 전담회복실 / 사후관리 / 사후관리 / 피부진단기 F-RAY 촬영 > / 피부진단기 F-RAY 촬영 > / 피부진단기 F-RAY 촬영 >,서울특별시 강남구 도산대로 138 (논현동) 3층,"크림마취
수면마취
비수면 무통마취
국소마취",화요일 10:00 ~ 19:00 / 수요일 10:00 ~ 19:00 / 목요일 10:00 ~ 19:00 / 금요일 10:00 ~ 21:00 / 토요일 10:00 ~ 17:00 / 일요일 휴진,0508-0353-4553
리프팅,레이저리프팅,울쎄라리프팅,https://www.yeoshin.co.kr/event/mobile/3531,정품 울쎄라 리프팅,https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/jWywlM7zs8sOaBI9kHPiQFuPz4m.jpg?q=90&f=webp&w=1024,"#리프팅레이저
#타이트닝",9.6,후기 8,"383,900원",VAT 포함,"울쎄라
시술시간
30~60분
마취여부
크림마취
회복시간
1주
시술효과
1~2달 후",다이아의원,영어 응대 / 영어 응대 / 중국어 응대 / 중국어 응대 / 일본어 응대 / 일본어 응대,서울시 서초구 강남대로 411 다이아의원,"크림마취
국소마취",화요일 10:00 ~ 20:00 / 수요일 10:00 ~ 20:00 / 목요일 10:00 ~ 20:00 / 금요일 10:00 ~ 20:00 / 토요일 10:00 ~ 16:00 / 일요일 휴진,0508-0353-7788
리프팅,레이저리프팅,울쎄라리프팅,https://www.yeoshin.co.kr/event/mobile/27043,송도 울쎄라피 프라임(마취 선택 가능),https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/tvUYK8OHEJGzsumFZWfgzvu4oUS9.jpg?q=90&f=webp&w=1024,"#리프팅레이저
#타이트닝",,,"440,000원",VAT 포함,"울쎄라피프라임
시술시간
30~60분
마취여부
크림마취
회복시간
약 1~3일
시술효과
1~2개월",샤인빔의원(송도점),여의사 진료 / 여의사 진료 / 영어 응대 / 영어 응대 / 일본어 응대 / 일본어 응대,"인천광역시 연수구 인천타워대로197번길 16 (송도동) 리치센트럴 3층 323, 324, 325호","크림마취
수면마취
비수면 무통마취",화요일 10:00 ~ 20:00 / 수요일 10:00 ~ 20:00 / 목요일 10:00 ~ 20:00 / 금요일 10:00 ~ 20:00 / 토요일 10:00 ~ 16:00 / 일요일 휴진,"인천광역시 연수구 인천타워대로 197번길 16, 3층 323,324, 325호(송 도동, 리치센트럴)"
리프팅,레이저리프팅,울쎄라리프팅,https://www.yeoshin.co.kr/event/mobile/24426,울쎄라피 프라임,https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/N2LOtI7whw2ARfDomtgJA750I0B7.png?q=90&f=webp&w=1024,"#피부과 전문의
#리프팅레이저
#타이트닝",,,"1,320,000원",VAT 포함,"울쎄라피프라임
시술시간
30~60분
마취여부
크림마취
회복시간
약 1~3일
시술효과
1~2개월",휴먼피부과의원(평택점),전문의 5명 / 전문의 5명 / 여의사 진료 / 여의사 진료 / 사후관리 / 사후관리 / 영어 응대 / 영어 응대,경기도 평택시 중앙2로 13 (평택동) 센텀스카이 빌딩 10층,"크림마취
수면마취",화요일 10:00 ~ 21:00 (점심 13:00 ~ 14:30) / 수요일 10:00 ~ 21:00 (점심 13:00 ~ 14:30) / 목요일 10:00 ~ 21:00 (점심 13:00 ~ 14:30) / 금요일 10:00 ~ 21:00 (점심 13:00 ~ 14:30) / 토요일 10:00 ~ 17:00 / 일요일 휴진 / 평일) 접수마감 8시 30분 / 토요일) 점수마감 4시,0508-0353-0418
리프팅,레이저리프팅,울쎄라리프팅,https://www.yeoshin.co.kr/event/mobile/23537,정품인증 울쎄라피 프라임,https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/S1Jpo5QMDoNDdcmhDn0rImDoFHK9.png?q=90&f=webp&w=1024,"#리프팅레이저
#타이트닝",10,후기 2,"363,000원",VAT 포함,"울쎄라피프라임
시술시간
30~60분
마취여부
크림마취
회복시간
약 1~3일
시술효과
1~2개월",우아성형외과의원,전문의 7명 / 전문의 7명 / 여의사 진료 / 여의사 진료 / 마취과의 진료 / 마취과의 진료 / 수술실 CCTV / 수술실 CCTV / 응급처치 시스템 / 응급처치 시스템 / 분야별 협진 / 분야별 협진 / 기본 입원실 / 기본 입원실 / 전담회복실 / 전담회복실 / 사후관리 / 사후관리 / 영어 응대 / 영어 응대 / 중국어 응대 / 중국어 응대 / 일본어 응대 / 일본어 응대,"서울특별시 강남구 강남대로 492 (논현동) 지하 1층, 3층, 4층, 5층, 6층, 10층,12층 각 전체(논현동, HM타워)","크림마취
수면마취
전신마취
국소마취",화요일 10:00 ~ 19:00 / 수요일 10:00 ~ 19:00 / 목요일 10:00 ~ 19:00 / 금요일 10:00 ~ 20:30 / 토요일 10:00 ~ 17:00 / 일요일 휴진,0508-0353-5445
리프팅,레이저리프팅,울쎄라리프팅,https://www.yeoshin.co.kr/event/mobile/27172,DM 울쎄라 300샷 (대표원장 직접시술),https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/2V3mSuLzhho3rr8Ku6zYpDthCla3.jpg?q=90&f=webp&w=1024,"#리프팅레이저
#타이트닝",,,"1,320,000원",VAT 포함,"울쎄라
시술시간
30~60분
마취여부
크림/수면
회복시간
약 1주
시술효과
4~8주 후",디엠성형외과의원,전문의 2명 / 전문의 2명 / 마취과의 진료 / 마취과의 진료 / 수술실 CCTV / 수술실 CCTV / 분야별 협진 / 분야별 협진 / 기본 입원실 / 기본 입원실 / 전담회복실 / 전담회복실 / 사후관리 / 사후관리 / 영어 응대 / 영어 응대 / 중국어 응대 / 중국어 응대,서울특별시 강남구 압구정로 158 (신사동) 2층,"크림마취
수면마취
전신마취
국소마취",화요일 10:00 ~ 18:00 / 수요일 10:00 ~ 18:00 / 목요일 10:00 ~ 18:00 / 금요일 10:00 ~ 18:00 / 토요일 10:00 ~ 16:00 / 일요일 휴진,0508-0353-2413
리프팅,레이저리프팅,울쎄라리프팅,https://www.yeoshin.co.kr/event/mobile/27008,프리미엄리프팅 울쎄라 200샷,https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/C3Ue8OMkrZhXqtzYdRT6HZqSGks2.jpg?q=90&f=webp&w=1024,"#리프팅레이저
#타이트닝",,,"770,000원",VAT 포함,"울쎄라
시술시간
30~60분
마취여부
크림마취
회복시간
약 1주
시술효과
4~8주 후",얼굴본성형외과의원,전문의 1명 / 전문의 1명 / 여의사 진료 / 여의사 진료 / 수술실 CCTV / 수술실 CCTV / 응급처치 시스템 / 응급처치 시스템 / 사후관리 / 사후관리,서울특별시 서초구 강남대로 603 (잠원동) 4층,"크림마취
수면마취
국소마취",화요일 10:00 ~ 18:00 / 수요일 10:00 ~ 18:00 / 목요일 10:00 ~ 18:00 / 금요일 10:00 ~ 18:00 / 토요일 10:00 ~ 16:00 / 일요일 휴진,0508-0353-2574
리프팅,레이저리프팅,울쎄라리프팅,https://www.yeoshin.co.kr/event/mobile/10076,"울쎄라! 탄력,라인까지 업그레이드! 리프팅레이저 울쎄라",https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/346718743.jpg?q=90&f=webp&w=1024,"#리프팅레이저
#타이트닝",10,후기 4,"440,000원",VAT 포함,"울쎄라
시술시간
60분
마취여부
크림마취
회복시간
1주
시술효과
1~2달 후",넬의원,,부산광역시 부산진구 서면로60 넬의원,,화요일 10:00 ~ 21:00 (점심 13:00 ~ 14:00) / 수요일 10:00 ~ 19:00 (점심 13:00 ~ 14:00) / 목요일 10:00 ~ 19:00 (점심 13:00 ~ 14:00) / 금요일 10:00 ~ 21:00 (점심 13:00 ~ 14:00) / 토요일 10:00 ~ 15:00 / 일요일 휴진,0508-0354-2100
리프팅,레이저리프팅,울쎄라리프팅,https://www.yeoshin.co.kr/event/mobile/27813,울쎄라+써마지flx +스킨보톡스,https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/dEnHnlpjcQdYXNq3ZW2gsSoqmL87.jpg?q=90&f=webp&w=1024,"#리프팅레이저
#타이트닝",,,"3,000,000원",VAT 포함,"울쎄라
시술시간
30~60분
마취여부
크림마취
회복시간
약 1주
시술효과
4~8주 후",프레쉬테마의원,분야별 협진 / 분야별 협진 / 전담회복실 / 전담회복실 / 사후관리 / 사후관리,"서울특별시 강남구 남부순환로 2615 (도곡동, 극동스타클래스) 201-202호(도곡동, 극동스타클래스)","크림마취
수면마취",화요일 09:30 ~ 18:30 (점심 13:00 ~ 14:00) / 수요일 09:30 ~ 18:30 (점심 13:00 ~ 14:00) / 목요일 09:30 ~ 18:30 (점심 13:00 ~ 14:00) / 금요일 09:30 ~ 18:30 (점심 13:00 ~ 14:00) / 토요일 09:30 ~ 16:00 (점심 13:00 ~ 14:00) / 일요일 휴진,050803538367
리프팅,레이저리프팅,울쎄라리프팅,https://www.yeoshin.co.kr/event/mobile/25497,울쎄라,https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/OaBYHhtZYQQY4B6BlmHEILcsLXq7.jpg?q=90&f=webp&w=1024,"#리프팅레이저
#타이트닝",,,"319,000원",VAT 포함,"울쎄라
시술시간
30~60분
마취여부
크림마취
회복시간
약 1주
시술효과
4~8주 후",예쁨주의쁨의원(천안점),,"충청남도 천안시 동남구 만남로 38 (신부동) 2층(신부동, 도솔빌딩)",,"화요일 10:00 ~ 20:00 (점심 13:00 ~ 14:00) / 수요일 10:00 ~ 20:00 (점심 13:00 ~ 14:00) / 목요일 10:00 ~ 20:00 (점심 13:00 ~ 14:00) / 금요일 10:00 ~ 20:00 (점심 13:00 ~ 14:00) / 토요일 10:00 ~ 17:00 / 일요일 휴진 / 10월 6,7,8일 휴진",050803531349
리프팅,레이저리프팅,울쎄라리프팅,https://www.yeoshin.co.kr/event/mobile/2325,고강도 초음파 명동루비_울쎄라,https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/n9qQTQcsJvN2u7aIKHDxxfVBdEx5.jpg?q=90&f=webp&w=1024,"#리프팅레이저
#타이트닝",8.8,후기 475,"649,000원",VAT 포함,"울쎄라
시술시간
30분
마취여부
냉각마취
회복시간
1주
시술효과
1~2달 후",루비의원(명동점),,서울특별시 중구 명동길 65 루비의원(명동점),,화요일 10:30 ~ 20:30 (점심 13:30 ~ 15:00) / 수요일 10:30 ~ 20:30 (점심 13:30 ~ 15:00) / 목요일 10:30 ~ 20:30 (점심 13:30 ~ 15:00) / 금요일 10:30 ~ 20:30 (점심 13:30 ~ 15:00) / 토요일 10:00 ~ 16:00 / 일요일 12:00 ~ 17:00,0508-0353-8508
리프팅,레이저리프팅,울쎄라리프팅,https://www.yeoshin.co.kr/event/mobile/27464,울쎄라 300샷 / 리쥬쎄라_정품_대표원장,https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/c55Mjg2LMLboAHChgNLPKo5xZlE.png?q=90&f=webp&w=1024,"#리프팅레이저
#타이트닝",,,"940,000원",VAT 포함,"울쎄라
시술시간
30~60분
마취여부
수면마취
회복시간
약 1주
시술효과
4~8주 후",뷰라밸성형외과의원,전문의 1명 / 전문의 1명 / 수술실 CCTV / 수술실 CCTV / 응급처치 시스템 / 응급처치 시스템 / 전담회복실 / 전담회복실 / 사후관리 / 사후관리 / 영어 응대 / 영어 응대 / 중국어 응대 / 중국어 응대 / 일본어 응대 / 일본어 응대,"서울특별시 강남구 강남대로 422 (역삼동) 9층(역삼동, 씨티빌딩)",,"화요일 10:00 ~ 19:00 / 수요일 휴진 / 목요일 10:00 ~ 19:00 / 금요일 10:00 ~ 19:00 / 토요일 10:00 ~ 16:00 / 일요일 휴진 / 10월 1,2,3,4,5일 정상진료",0508-0353-4874
리프팅,레이저리프팅,울쎄라리프팅,https://www.yeoshin.co.kr/event/mobile/24898,울쎄라 리프팅 100샷,https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/gYKHQfOYfupJbdoypL1tVWnEHdI4.jpg?q=90&f=webp&w=1024,"#리프팅레이저
#타이트닝",,,"207,900원",VAT 포함,"울쎄라
시술시간
30~60분
마취여부
크림마취
회복시간
약 1주
시술효과
4~8주 후",유앤아이의원(대전점),,대전광역시 서구 대덕대로 189 (둔산동) 5~6층,,화요일 10:30 ~ 20:30 / 수요일 10:30 ~ 20:30 / 목요일 10:30 ~ 20:30 / 금요일 10:30 ~ 20:30 / 토요일 10:30 ~ 17:00 / 일요일 휴진,0508-0354-1943
리프팅,레이저리프팅,울쎄라리프팅,https://www.yeoshin.co.kr/event/mobile/27206,울쎄라피 프라임 600샷,https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/NL0zBSBY4eWsj7VxBSNviEy7Gsw.jpg?q=90&f=webp&w=1024,"#피부과 전문의
#리프팅레이저
#타이트닝",,,"2,090,000원",VAT 포함,"울쎄라피프라임
시술시간
30~60분
마취여부
크림마취
회복시간
약 1~3일
시술효과
1~2개월",리뉴미피부과의원(홍제점),전문의 3명 / 전문의 3명 / 여의사 진료 / 여의사 진료 / 수술실 CCTV / 수술실 CCTV / 응급처치 시스템 / 응급처치 시스템 / 전담회복실 / 전담회복실 / 사후관리 / 사후관리 / 피부진단기 F-RAY 촬영 > / 피부진단기 F-RAY 촬영 > / 피부진단기 F-RAY 촬영 >,"서울특별시 서대문구 통일로 433 (홍제동) 조이빌딩 7, 8층","크림마취
수면마취
비수면 무통마취
국소마취",화요일 10:00 ~ 19:00 (점심 13:00 ~ 14:00) / 수요일 10:00 ~ 19:00 (점심 13:00 ~ 14:00) / 목요일 10:00 ~ 19:00 (점심 13:00 ~ 14:00) / 금요일 10:00 ~ 20:00 (점심 13:00 ~ 14:00) / 토요일 09:30 ~ 16:30 (점심 13:00 ~ 14:00) / 일요일 휴진,050803534854
리프팅,레이저리프팅,울쎄라리프팅,https://www.yeoshin.co.kr/event/mobile/26165,순플러스_울써마지FLX 울쎄라 써마지FLX,https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/FuVU5WaSCMhNcfRYUWHakxoZT2m8.jpg?q=90&f=webp&w=1024,"#타이트닝
#리프팅레이저",,,"2,310,000원",VAT 포함,"써마지
시술시간
30분
마취여부
크림마취
회복시간
당일
시술효과
1개월 후",순플러스성형외과의원,전문의 3명 / 전문의 3명 / 여의사 진료 / 여의사 진료 / 수술실 CCTV / 수술실 CCTV / 응급처치 시스템 / 응급처치 시스템 / 전담회복실 / 전담회복실 / 사후관리 / 사후관리 / 영어 응대 / 영어 응대 / 중국어 응대 / 중국어 응대,"서울특별시 서초구 강남대로 589 (잠원동) 멀버리힐스 메디컬동 12F, 13F","크림마취
수면마취
국소마취",화요일 10:00 ~ 19:00 / 수요일 10:00 ~ 19:00 / 목요일 10:00 ~ 19:00 / 금요일 10:00 ~ 19:00 / 토요일 10:00 ~ 16:00 / 일요일 휴진,050803533332
리프팅,레이저리프팅,울쎄라리프팅,https://www.yeoshin.co.kr/event/mobile/22735,정품정량 울쎄라 리프팅,https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/2zfA22IyPHzPF7q6zMyPFZ6lowdA.jpg?q=90&f=webp&w=1024,"#리프팅레이저
#타이트닝",,,"319,000원",VAT 포함,"울쎄라
시술시간
30~60분
마취여부
크림마취
회복시간
약 1주
시술효과
4~8주 후",리엔장의원(목동점),전문의 1명 / 전문의 1명 / 중국어 응대 / 중국어 응대,서울시 양천구 오목로 325 리엔장의원(목동점),,화요일 10:00 ~ 20:00 (점심 13:00 ~ 14:00) / 수요일 10:00 ~ 20:00 (점심 13:00 ~ 14:00) / 목요일 10:00 ~ 20:00 (점심 13:00 ~ 14:00) / 금요일 10:00 ~ 20:00 (점심 13:00 ~ 14:00) / 토요일 09:00 ~ 16:00 / 일요일 휴진,0508-0353-1953
리프팅,레이저리프팅,울쎄라리프팅,https://www.yeoshin.co.kr/event/mobile/25767,울쎄라 300,https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/5NyLrQglqP1DBglfPAUuxHwfqgk.jpg?q=90&f=webp&w=1024,"#리프팅레이저
#타이트닝",,,"825,000원",VAT 포함,"울쎄라
시술시간
30~60분
마취여부
마취있음
회복시간
약 1주
시술효과
4~8주 후",시안의원,여의사 진료 / 여의사 진료 / 마취과의 진료 / 마취과의 진료 / 수술실 CCTV / 수술실 CCTV / 기본 입원실 / 기본 입원실 / 사후관리 / 사후관리,서울특별시 서초구 강남대로 439 (서초동) 8층,"크림마취
수면마취
국소마취",화요일 10:30 ~ 20:00 / 수요일 10:30 ~ 20:00 / 목요일 10:30 ~ 20:00 / 금요일 10:30 ~ 20:00 / 토요일 10:00 ~ 17:00 / 일요일 휴진,050803533980
리프팅,레이저리프팅,울쎄라리프팅,https://www.yeoshin.co.kr/event/mobile/24954,울쎄라 리프팅 300샷,https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/FCO9Ul31nb4dC7Tgcq7dLFKicbsA.jpg?q=90&f=webp&w=1024,"#리프팅레이저
#타이트닝",,,"1,070,000원",VAT 포함,"울쎄라
시술시간
30~60분
마취여부
수면마취
회복시간
약 1주
시술효과
4~8주 후",리스펙성형외과의원,마취과의 진료 / 마취과의 진료 / 수술실 CCTV / 수술실 CCTV / 응급처치 시스템 / 응급처치 시스템 / 분야별 협진 / 분야별 협진 / 기본 입원실 / 기본 입원실 / 사후관리 / 사후관리,서울특별시 강남구 강남대로 406 (역삼동) 13층,"크림마취
수면마취
전신마취
국소마취",화요일 10:00 ~ 19:00 / 수요일 10:00 ~ 19:00 / 목요일 10:00 ~ 19:00 / 금요일 10:00 ~ 19:00 / 토요일 10:00 ~ 16:00 / 일요일 휴진,050803534820
리프팅,레이저리프팅,울쎄라리프팅,https://www.yeoshin.co.kr/event/mobile/17119,맞춤 울쎄라리프팅,https://d3gurpvil0se70.cloudfront.net/upfiles/images/product/RBJUtSorgUAbW7RFqEH8DYU0dFo.jpg?q=90&f=webp&w=1024,"#리프팅레이저
#타이트닝",,,"380,000원",VAT 포함,"울쎄라
시술시간
30~60분
마취여부
크림마취
회복시간
1주
시술효과
1~2달 후",닥터고운선의원,수술실 CCTV / 수술실 CCTV / 응급처치 시스템 / 응급처치 시스템 / 전담회복실 / 전담회복실 / 사후관리 / 사후관리 / 중국어 응대 / 중국어 응대,서울특별시 강남구 언주로174길 29 (신사동) 3층,"크림마취
수면마취
국소마취",화요일 10:00 ~ 19:00 (점심 13:00 ~ 14:00) / 수요일 휴진 / 목요일 10:00 ~ 19:00 (점심 13:00 ~ 14:00) / 금요일 10:00 ~ 21:00 (점심 13:00 ~ 14:00) / 토요일 10:00 ~ 17:00 (점심 13:00 ~ 14:00) / 일요일 휴진,0508-0353-3733
